Verification Results (test_Xthis, test_ythis)
Timestamp: 2026-01-27 00:01:53.031230
Accuracy: 93.30%
-------------------------------------------------------
Index | True | Pred | Correct | Confidence
 1306 |    2 |    2 | O       | 0.3880
 1307 |    2 |    2 | O       | 0.3917
 1308 |    2 |    2 | O       | 0.4399
 1309 |    2 |    2 | O       | 0.4428
 1310 |    2 |    2 | O       | 0.4056
 1311 |    2 |    2 | O       | 0.3886
 1312 |    2 |    2 | O       | 0.4597
 1313 |    2 |    2 | O       | 0.4428
 1314 |    2 |    2 | O       | 0.4266
 1315 |    2 |    2 | O       | 0.4330
 1316 |    2 |    2 | O       | 0.4358
 1317 |    2 |    2 | O       | 0.4005
 1318 |    2 |    2 | O       | 0.4434
 1319 |    2 |    2 | O       | 0.4361
 1320 |    2 |    2 | O       | 0.4419
 1321 |    2 |    3 | X       | 0.3970
 1322 |    2 |    2 | O       | 0.3684
 1323 |    2 |    2 | O       | 0.4513
 1324 |    2 |    2 | O       | 0.4476
 1325 |    2 |    2 | O       | 0.4238
 1326 |    2 |    2 | O       | 0.4368
 1327 |    2 |    2 | O       | 0.4314
 1328 |    2 |    2 | O       | 0.4093
 1329 |    2 |    2 | O       | 0.4165
 1330 |    2 |    2 | O       | 0.4009
 1331 |    2 |    2 | O       | 0.4184
 1332 |    2 |    2 | O       | 0.4653
 1333 |    2 |    2 | O       | 0.3832
 1334 |    2 |    2 | O       | 0.4054
 1335 |    2 |    2 | O       | 0.4614
 1336 |    2 |    2 | O       | 0.4363
 1337 |    2 |    2 | O       | 0.4438
 1338 |    2 |    2 | O       | 0.3943
 1339 |    2 |    2 | O       | 0.4393
 1340 |    2 |    2 | O       | 0.3945
 1341 |    2 |    2 | O       | 0.4333
 1342 |    2 |    2 | O       | 0.4393
 1343 |    2 |    2 | O       | 0.4585
 1344 |    2 |    2 | O       | 0.4398
 1345 |    2 |    2 | O       | 0.4349
 1346 |    2 |    2 | O       | 0.4400
 1347 |    2 |    2 | O       | 0.4249
 1348 |    2 |    2 | O       | 0.4439
 1349 |    2 |    2 | O       | 0.4289
 1350 |    2 |    3 | X       | 0.3609
 1351 |    2 |    2 | O       | 0.3981
 1352 |    2 |    2 | O       | 0.4289
 1353 |    2 |    2 | O       | 0.4193
 1354 |    2 |    2 | O       | 0.4269
 1355 |    2 |    2 | O       | 0.3964
 1356 |    2 |    2 | O       | 0.4336
 1357 |    2 |    2 | O       | 0.4652
 1358 |    2 |    2 | O       | 0.4009
 1359 |    2 |    2 | O       | 0.4299
 1360 |    2 |    2 | O       | 0.4460
 1361 |    2 |    2 | O       | 0.4208
 1362 |    2 |    2 | O       | 0.4508
 1363 |    2 |    2 | O       | 0.4265
 1364 |    2 |    3 | X       | 0.3985
 1365 |    2 |    2 | O       | 0.3951
 1366 |    2 |    2 | O       | 0.4419
 1367 |    2 |    2 | O       | 0.4150
 1368 |    2 |    2 | O       | 0.4616
 1369 |    2 |    2 | O       | 0.4424
 1370 |    2 |    2 | O       | 0.4544
 1371 |    2 |    2 | O       | 0.4500
 1372 |    2 |    2 | O       | 0.4236
 1373 |    2 |    2 | O       | 0.4537
 1374 |    2 |    2 | O       | 0.4339
 1375 |    2 |    2 | O       | 0.4429
 1376 |    2 |    2 | O       | 0.4354
 1377 |    2 |    2 | O       | 0.4039
 1378 |    2 |    2 | O       | 0.4375
 1379 |    2 |    2 | O       | 0.4354
 1380 |    2 |    2 | O       | 0.3931
 1381 |    2 |    2 | O       | 0.4265
 1382 |    2 |    2 | O       | 0.4319
 1383 |    2 |    2 | O       | 0.4548
 1384 |    2 |    2 | O       | 0.4468
 1385 |    2 |    2 | O       | 0.4211
 1386 |    2 |    2 | O       | 0.4529
 1387 |    2 |    2 | O       | 0.4487
 1388 |    2 |    2 | O       | 0.4202
 1389 |    2 |    2 | O       | 0.4642
 1390 |    2 |    2 | O       | 0.3762
 1391 |    2 |    2 | O       | 0.4411
 1392 |    2 |    2 | O       | 0.4082
 1393 |    2 |    2 | O       | 0.3912
 1394 |    2 |    3 | X       | 0.3798
 1395 |    2 |    2 | O       | 0.4302
 1396 |    2 |    2 | O       | 0.4381
 1397 |    2 |    2 | O       | 0.4268
 1398 |    2 |    2 | O       | 0.4615
 1399 |    2 |    2 | O       | 0.3935
 1400 |    2 |    2 | O       | 0.4265
 1401 |    2 |    2 | O       | 0.4043
 1402 |    2 |    2 | O       | 0.4423
 1403 |    2 |    2 | O       | 0.4174
 1404 |    2 |    2 | O       | 0.3915
 1405 |    2 |    2 | O       | 0.4256
 1406 |    2 |    3 | X       | 0.4072
 1407 |    2 |    2 | O       | 0.4133
 1408 |    2 |    2 | O       | 0.4158
 1409 |    2 |    2 | O       | 0.4032
 1410 |    2 |    2 | O       | 0.4539
 1411 |    2 |    2 | O       | 0.4486
 1412 |    2 |    2 | O       | 0.4544
 1413 |    2 |    2 | O       | 0.4184
 1414 |    2 |    0 | X       | 0.3508
 1415 |    2 |    2 | O       | 0.4046
 1416 |    2 |    2 | O       | 0.4478
 1417 |    2 |    2 | O       | 0.4245
 1418 |    2 |    2 | O       | 0.4442
 1419 |    2 |    2 | O       | 0.4306
 1420 |    2 |    2 | O       | 0.3983
 1421 |    2 |    3 | X       | 0.3692
 1422 |    2 |    2 | O       | 0.4467
 1423 |    2 |    2 | O       | 0.4224
 1424 |    2 |    2 | O       | 0.3998
 1425 |    2 |    2 | O       | 0.4468
 1426 |    2 |    2 | O       | 0.3865
 1427 |    2 |    2 | O       | 0.4480
 1428 |    2 |    2 | O       | 0.4465
 1429 |    2 |    2 | O       | 0.4460
 1430 |    2 |    2 | O       | 0.4050
 1431 |    2 |    3 | X       | 0.4008
 1432 |    2 |    2 | O       | 0.4534
 1433 |    2 |    2 | O       | 0.4465
 1434 |    2 |    2 | O       | 0.3875
 1435 |    2 |    2 | O       | 0.3892
 1436 |    2 |    2 | O       | 0.4608
 1437 |    2 |    2 | O       | 0.4130
 1438 |    2 |    2 | O       | 0.3627
 1439 |    2 |    2 | O       | 0.4379
 1440 |    2 |    2 | O       | 0.4403
 1441 |    2 |    2 | O       | 0.4339
 1442 |    2 |    2 | O       | 0.4537
 1443 |    2 |    2 | O       | 0.4404
 1444 |    2 |    2 | O       | 0.4431
 1445 |    2 |    2 | O       | 0.4649
 1446 |    2 |    2 | O       | 0.4386
 1447 |    2 |    2 | O       | 0.3759
 1448 |    2 |    2 | O       | 0.3986
 1449 |    2 |    2 | O       | 0.4151
 1450 |    2 |    2 | O       | 0.4174
 1451 |    2 |    2 | O       | 0.4187
 1452 |    2 |    2 | O       | 0.4385
 1453 |    2 |    2 | O       | 0.4316
 1454 |    2 |    2 | O       | 0.4320
 1455 |    2 |    2 | O       | 0.4040
 1456 |    2 |    2 | O       | 0.4448
 1457 |    2 |    2 | O       | 0.4469
 1458 |    2 |    2 | O       | 0.4443
 1459 |    2 |    2 | O       | 0.4001
 1460 |    2 |    2 | O       | 0.3927
 1461 |    2 |    2 | O       | 0.4327
 1462 |    2 |    2 | O       | 0.4237
 1463 |    2 |    2 | O       | 0.4402
 1464 |    2 |    2 | O       | 0.3900
 1465 |    2 |    2 | O       | 0.4606
 1466 |    2 |    2 | O       | 0.4272
 1467 |    2 |    2 | O       | 0.4311
 1468 |    2 |    2 | O       | 0.4396
 1469 |    2 |    3 | X       | 0.3976
 1470 |    2 |    2 | O       | 0.4335
 1471 |    2 |    2 | O       | 0.4460
 1472 |    2 |    2 | O       | 0.4571
 1473 |    2 |    2 | O       | 0.4516
 1474 |    2 |    2 | O       | 0.4264
 1475 |    2 |    2 | O       | 0.3849
 1476 |    2 |    2 | O       | 0.4417
 1477 |    2 |    2 | O       | 0.4152
 1478 |    2 |    2 | O       | 0.4496
 1479 |    2 |    2 | O       | 0.4008
 1480 |    2 |    0 | X       | 0.3706
 1481 |    2 |    2 | O       | 0.3640
 1482 |    2 |    2 | O       | 0.4019
 1483 |    2 |    2 | O       | 0.4154
 1484 |    2 |    2 | O       | 0.4008
 1485 |    2 |    2 | O       | 0.3975
 1486 |    2 |    2 | O       | 0.4364
 1487 |    2 |    0 | X       | 0.4082
 1488 |    2 |    2 | O       | 0.4330
 1489 |    2 |    2 | O       | 0.4227
 1490 |    2 |    3 | X       | 0.3990
 1491 |    2 |    2 | O       | 0.4303
 1492 |    2 |    2 | O       | 0.4452
 1493 |    2 |    2 | O       | 0.4400
 1494 |    2 |    2 | O       | 0.4383
 1495 |    2 |    2 | O       | 0.4059
 1496 |    2 |    2 | O       | 0.4368
 1497 |    2 |    2 | O       | 0.4252
 1498 |    2 |    2 | O       | 0.4560
 1499 |    2 |    2 | O       | 0.4515
 1500 |    3 |    3 | O       | 0.3753
 1501 |    3 |    3 | O       | 0.3860
 1502 |    3 |    3 | O       | 0.3828
 1503 |    3 |    1 | X       | 0.4341
 1504 |    3 |    3 | O       | 0.3658
 1505 |    3 |    3 | O       | 0.4005
 1506 |    3 |    1 | X       | 0.4219
 1507 |    3 |    3 | O       | 0.3645
 1508 |    3 |    3 | O       | 0.3943
 1509 |    3 |    3 | O       | 0.3892
 1510 |    3 |    3 | O       | 0.3680
 1511 |    3 |    1 | X       | 0.3768
 1512 |    3 |    3 | O       | 0.3831
 1513 |    3 |    3 | O       | 0.3809
 1514 |    3 |    3 | O       | 0.3763
 1515 |    3 |    3 | O       | 0.3783
 1516 |    3 |    1 | X       | 0.3886
 1517 |    3 |    1 | X       | 0.3876
 1518 |    3 |    3 | O       | 0.4383
 1519 |    3 |    3 | O       | 0.4515
 1520 |    3 |    3 | O       | 0.3950
 1521 |    3 |    3 | O       | 0.3693
 1522 |    3 |    3 | O       | 0.4053
 1523 |    3 |    3 | O       | 0.4380
 1524 |    3 |    3 | O       | 0.3759
 1525 |    3 |    3 | O       | 0.4435
 1526 |    3 |    1 | X       | 0.3834
 1527 |    3 |    3 | O       | 0.4001
 1528 |    3 |    3 | O       | 0.3693
 1529 |    3 |    1 | X       | 0.3736
 1530 |    3 |    1 | X       | 0.4324
 1531 |    3 |    1 | X       | 0.4111
 1532 |    3 |    3 | O       | 0.3991
 1533 |    3 |    3 | O       | 0.3753
 1534 |    3 |    3 | O       | 0.4432
 1535 |    3 |    3 | O       | 0.3758
 1536 |    3 |    3 | O       | 0.3946
 1537 |    3 |    3 | O       | 0.3969
 1538 |    3 |    3 | O       | 0.3956
 1539 |    3 |    3 | O       | 0.4249
 1540 |    3 |    3 | O       | 0.3726
 1541 |    3 |    3 | O       | 0.4080
 1542 |    3 |    3 | O       | 0.3816
 1543 |    3 |    1 | X       | 0.4171
 1544 |    3 |    3 | O       | 0.4273
 1545 |    3 |    3 | O       | 0.4194
 1546 |    3 |    3 | O       | 0.3800
 1547 |    3 |    3 | O       | 0.4418
 1548 |    3 |    3 | O       | 0.3839
 1549 |    3 |    3 | O       | 0.3925
 1550 |    3 |    3 | O       | 0.4430
 1551 |    3 |    3 | O       | 0.4156
 1552 |    3 |    3 | O       | 0.4130
 1553 |    3 |    3 | O       | 0.3823
 1554 |    3 |    3 | O       | 0.4642
 1555 |    3 |    3 | O       | 0.3820
 1556 |    3 |    3 | O       | 0.4434
 1557 |    3 |    3 | O       | 0.4173
 1558 |    3 |    3 | O       | 0.3714
 1559 |    3 |    3 | O       | 0.3782
 1560 |    3 |    3 | O       | 0.3660
 1561 |    3 |    1 | X       | 0.3651
 1562 |    3 |    1 | X       | 0.4064
 1563 |    3 |    3 | O       | 0.4267
 1564 |    3 |    3 | O       | 0.3851
 1565 |    3 |    3 | O       | 0.3656
 1566 |    3 |    3 | O       | 0.3737
 1567 |    3 |    3 | O       | 0.3895
 1568 |    3 |    3 | O       | 0.3783
 1569 |    3 |    3 | O       | 0.3939
 1570 |    3 |    3 | O       | 0.4136
 1571 |    3 |    1 | X       | 0.3680
 1572 |    3 |    3 | O       | 0.4111
 1573 |    3 |    3 | O       | 0.4268
 1574 |    3 |    3 | O       | 0.4336
 1575 |    3 |    3 | O       | 0.4247
 1576 |    3 |    3 | O       | 0.3935
 1577 |    3 |    3 | O       | 0.3713
 1578 |    3 |    1 | X       | 0.3957
 1579 |    3 |    3 | O       | 0.4104
 1580 |    3 |    3 | O       | 0.3687
 1581 |    3 |    1 | X       | 0.3885
 1582 |    3 |    1 | X       | 0.3917
 1583 |    3 |    3 | O       | 0.3795
 1584 |    3 |    3 | O       | 0.4482
 1585 |    3 |    3 | O       | 0.4233
 1586 |    3 |    3 | O       | 0.3813
 1587 |    3 |    1 | X       | 0.3773
 1588 |    3 |    3 | O       | 0.3675
 1589 |    3 |    3 | O       | 0.3756
 1590 |    3 |    3 | O       | 0.4002
 1591 |    3 |    3 | O       | 0.4059
 1592 |    3 |    3 | O       | 0.3709
 1593 |    3 |    3 | O       | 0.3759
 1594 |    3 |    1 | X       | 0.3698
 1595 |    3 |    1 | X       | 0.3841
 1596 |    3 |    3 | O       | 0.3783
 1597 |    3 |    3 | O       | 0.3779
 1598 |    3 |    3 | O       | 0.3890
 1599 |    3 |    3 | O       | 0.3651
 1600 |    3 |    3 | O       | 0.4795
 1601 |    3 |    3 | O       | 0.3880
 1602 |    3 |    3 | O       | 0.3812
 1603 |    3 |    3 | O       | 0.3881
 1604 |    3 |    3 | O       | 0.4314
 1605 |    3 |    3 | O       | 0.4048
 1606 |    3 |    3 | O       | 0.3771
 1607 |    3 |    3 | O       | 0.4386
 1608 |    3 |    1 | X       | 0.4008
 1609 |    3 |    3 | O       | 0.3827
 1610 |    3 |    3 | O       | 0.4384
 1611 |    3 |    3 | O       | 0.3789
 1612 |    3 |    3 | O       | 0.4282
 1613 |    3 |    1 | X       | 0.3753
 1614 |    3 |    1 | X       | 0.3738
 1615 |    3 |    3 | O       | 0.4183
 1616 |    3 |    3 | O       | 0.3794
 1617 |    3 |    3 | O       | 0.3755
 1618 |    3 |    3 | O       | 0.3935
 1619 |    3 |    3 | O       | 0.3773
 1620 |    3 |    3 | O       | 0.3870
 1621 |    3 |    1 | X       | 0.4126
 1622 |    3 |    3 | O       | 0.3832
 1623 |    3 |    3 | O       | 0.3922
 1624 |    3 |    3 | O       | 0.3737
 1625 |    3 |    3 | O       | 0.4279
 1626 |    3 |    3 | O       | 0.3906
 1627 |    3 |    3 | O       | 0.4373
 1628 |    3 |    1 | X       | 0.3670
 1629 |    3 |    3 | O       | 0.3797
 1630 |    3 |    1 | X       | 0.4060
 1631 |    3 |    3 | O       | 0.4084
 1632 |    3 |    3 | O       | 0.3779
 1633 |    3 |    1 | X       | 0.3939
 1634 |    3 |    3 | O       | 0.3769
 1635 |    3 |    3 | O       | 0.3992
 1636 |    3 |    3 | O       | 0.3822
 1637 |    3 |    3 | O       | 0.3867
 1638 |    3 |    3 | O       | 0.4489
 1639 |    3 |    3 | O       | 0.3660
 1640 |    3 |    3 | O       | 0.3865
 1641 |    3 |    3 | O       | 0.3761
 1642 |    3 |    3 | O       | 0.3718
 1643 |    3 |    3 | O       | 0.3892
 1644 |    3 |    1 | X       | 0.3641
 1645 |    3 |    3 | O       | 0.4151
 1646 |    3 |    1 | X       | 0.4002
 1647 |    3 |    3 | O       | 0.3765
 1648 |    3 |    3 | O       | 0.3823
 1649 |    3 |    3 | O       | 0.4173
 1650 |    3 |    1 | X       | 0.4012
 1651 |    3 |    1 | X       | 0.3780
 1652 |    3 |    3 | O       | 0.3974
 1653 |    3 |    3 | O       | 0.3875
 1654 |    3 |    3 | O       | 0.4470
 1655 |    3 |    3 | O       | 0.3936
 1656 |    3 |    3 | O       | 0.3756
 1657 |    3 |    3 | O       | 0.3899
 1658 |    3 |    3 | O       | 0.4418
 1659 |    3 |    3 | O       | 0.3702
 1660 |    3 |    3 | O       | 0.3849
 1661 |    3 |    3 | O       | 0.3824
 1662 |    3 |    1 | X       | 0.3698
 1663 |    3 |    1 | X       | 0.3932
 1664 |    3 |    3 | O       | 0.3775
 1665 |    3 |    1 | X       | 0.3989
 1666 |    3 |    3 | O       | 0.3651
 1667 |    3 |    1 | X       | 0.4292
 1668 |    3 |    3 | O       | 0.3941
 1669 |    3 |    3 | O       | 0.4557
 1670 |    3 |    3 | O       | 0.3835
 1671 |    3 |    3 | O       | 0.3796
 1672 |    3 |    3 | O       | 0.3752
 1673 |    3 |    3 | O       | 0.3925
 1674 |    3 |    3 | O       | 0.3946
 1675 |    3 |    1 | X       | 0.3843
 1676 |    3 |    3 | O       | 0.3712
 1677 |    3 |    3 | O       | 0.3763
 1678 |    3 |    3 | O       | 0.4501
 1679 |    3 |    3 | O       | 0.4476
 1680 |    3 |    3 | O       | 0.4172
 1681 |    3 |    3 | O       | 0.3846
 1682 |    3 |    3 | O       | 0.3894
 1683 |    3 |    3 | O       | 0.3780
 1684 |    3 |    3 | O       | 0.4316
 1685 |    3 |    1 | X       | 0.4194
 1686 |    3 |    3 | O       | 0.4025
 1687 |    3 |    3 | O       | 0.3989
 1688 |    3 |    3 | O       | 0.3773
 1689 |    3 |    3 | O       | 0.3890
 1690 |    3 |    3 | O       | 0.3931
 1691 |    3 |    3 | O       | 0.3770
 1692 |    3 |    3 | O       | 0.3826
 1693 |    3 |    3 | O       | 0.3901
 1694 |    3 |    3 | O       | 0.3823
 1695 |    3 |    3 | O       | 0.3742
 1696 |    3 |    3 | O       | 0.3770
 1697 |    3 |    3 | O       | 0.3928
 1698 |    3 |    3 | O       | 0.3967
 1699 |    3 |    3 | O       | 0.4453
 1700 |    3 |    3 | O       | 0.3768
 1701 |    3 |    1 | X       | 0.3763
 1702 |    3 |    1 | X       | 0.4318
 1703 |    3 |    3 | O       | 0.3954
 1704 |    3 |    3 | O       | 0.4062
 1705 |    3 |    1 | X       | 0.3714
 1706 |    3 |    3 | O       | 0.4076
 1707 |    3 |    3 | O       | 0.3755
 1708 |    3 |    3 | O       | 0.3750
 1709 |    3 |    3 | O       | 0.3731
 1710 |    3 |    3 | O       | 0.4617
 1711 |    3 |    3 | O       | 0.3764
 1712 |    3 |    3 | O       | 0.4468
 1713 |    3 |    3 | O       | 0.4216
 1714 |    3 |    1 | X       | 0.3807
 1715 |    3 |    3 | O       | 0.3701
 1716 |    3 |    3 | O       | 0.3763
 1717 |    3 |    3 | O       | 0.3807
 1718 |    3 |    3 | O       | 0.3873
 1719 |    3 |    3 | O       | 0.3794
 1720 |    3 |    3 | O       | 0.3767
 1721 |    3 |    1 | X       | 0.4259
 1722 |    3 |    3 | O       | 0.4163
 1723 |    3 |    3 | O       | 0.3712
 1724 |    3 |    3 | O       | 0.3717
 1725 |    3 |    1 | X       | 0.4115
 1726 |    3 |    3 | O       | 0.3805
 1727 |    3 |    3 | O       | 0.3846
 1728 |    3 |    3 | O       | 0.4051
 1729 |    3 |    3 | O       | 0.3757
 1730 |    3 |    1 | X       | 0.3693
 1731 |    3 |    3 | O       | 0.3714
 1732 |    3 |    1 | X       | 0.4042
 1733 |    3 |    3 | O       | 0.3755
 1734 |    3 |    3 | O       | 0.3781
 1735 |    3 |    1 | X       | 0.3638
 1736 |    3 |    3 | O       | 0.3981
 1737 |    3 |    3 | O       | 0.3861
 1738 |    3 |    3 | O       | 0.3812
 1739 |    3 |    1 | X       | 0.3952
 1740 |    3 |    3 | O       | 0.3864
 1741 |    3 |    3 | O       | 0.4666
 1742 |    3 |    3 | O       | 0.3643
 1743 |    3 |    3 | O       | 0.3806
 1744 |    3 |    1 | X       | 0.4087
 1745 |    3 |    3 | O       | 0.3730
 1746 |    3 |    1 | X       | 0.4367
 1747 |    3 |    3 | O       | 0.3716
 1748 |    3 |    1 | X       | 0.4209
 1749 |    3 |    3 | O       | 0.4619
 1750 |    3 |    3 | O       | 0.3702
 1751 |    3 |    3 | O       | 0.3841
 1752 |    3 |    1 | X       | 0.3943
 1753 |    3 |    3 | O       | 0.3869
 1754 |    3 |    3 | O       | 0.3745
 1755 |    3 |    3 | O       | 0.4063
 1756 |    3 |    3 | O       | 0.3798
 1757 |    3 |    3 | O       | 0.3789
 1758 |    3 |    3 | O       | 0.3684
 1759 |    3 |    3 | O       | 0.4096
 1760 |    3 |    3 | O       | 0.4078
 1761 |    3 |    3 | O       | 0.3735
 1762 |    3 |    3 | O       | 0.4357
 1763 |    3 |    3 | O       | 0.3839
 1764 |    3 |    3 | O       | 0.4005
 1765 |    3 |    1 | X       | 0.3866
 1766 |    3 |    3 | O       | 0.4652
 1767 |    3 |    3 | O       | 0.3798
 1768 |    3 |    3 | O       | 0.3711
 1769 |    3 |    3 | O       | 0.4022
 1770 |    3 |    3 | O       | 0.3806
 1771 |    3 |    3 | O       | 0.3858
 1772 |    3 |    3 | O       | 0.3886
 1773 |    3 |    3 | O       | 0.3809
 1774 |    3 |    1 | X       | 0.3912
 1775 |    3 |    3 | O       | 0.4649
 1776 |    3 |    3 | O       | 0.4097
 1777 |    3 |    3 | O       | 0.4555
 1778 |    3 |    3 | O       | 0.4141
 1779 |    3 |    3 | O       | 0.4322
 1780 |    3 |    3 | O       | 0.4066
 1781 |    3 |    3 | O       | 0.4019
 1782 |    3 |    1 | X       | 0.3753
 1783 |    3 |    3 | O       | 0.3683
 1784 |    3 |    1 | X       | 0.3940
 1785 |    3 |    3 | O       | 0.3764
 1786 |    3 |    3 | O       | 0.4010
 1787 |    3 |    3 | O       | 0.3806
 1788 |    3 |    3 | O       | 0.3831
 1789 |    3 |    3 | O       | 0.4238
 1790 |    3 |    3 | O       | 0.3843
 1791 |    3 |    3 | O       | 0.4521
 1792 |    3 |    3 | O       | 0.3803
 1793 |    3 |    3 | O       | 0.4177
 1794 |    3 |    3 | O       | 0.3728
 1795 |    3 |    3 | O       | 0.3841
 1796 |    3 |    3 | O       | 0.3742
 1797 |    3 |    1 | X       | 0.3900
 1798 |    3 |    3 | O       | 0.4270
 1799 |    3 |    3 | O       | 0.3978
 1800 |    3 |    1 | X       | 0.4276
 1801 |    3 |    3 | O       | 0.3724
 1802 |    3 |    1 | X       | 0.4079
 1803 |    3 |    3 | O       | 0.3885
 1804 |    3 |    1 | X       | 0.3895
 1805 |    3 |    3 | O       | 0.3800
 1806 |    3 |    1 | X       | 0.4407
 1807 |    3 |    3 | O       | 0.4080
 1808 |    3 |    3 | O       | 0.3670
 1809 |    3 |    3 | O       | 0.3788
 1810 |    3 |    3 | O       | 0.3785
 1811 |    3 |    3 | O       | 0.3841
 1812 |    3 |    1 | X       | 0.3906
 1813 |    3 |    3 | O       | 0.3754
 1814 |    3 |    1 | X       | 0.3705
 1815 |    3 |    3 | O       | 0.3956
 1816 |    3 |    3 | O       | 0.3975
 1817 |    3 |    3 | O       | 0.3818
 1818 |    3 |    3 | O       | 0.3747
 1819 |    3 |    3 | O       | 0.3773
 1820 |    3 |    3 | O       | 0.3709
 1821 |    3 |    3 | O       | 0.3795
 1822 |    3 |    3 | O       | 0.3854
 1823 |    3 |    3 | O       | 0.3844
 1824 |    3 |    3 | O       | 0.4375
 1825 |    3 |    3 | O       | 0.3919
 1826 |    3 |    3 | O       | 0.4114
 1827 |    3 |    3 | O       | 0.3960
 1828 |    3 |    3 | O       | 0.4355
 1829 |    3 |    3 | O       | 0.4488
 1830 |    3 |    3 | O       | 0.3636
 1831 |    3 |    3 | O       | 0.3931
 1832 |    3 |    3 | O       | 0.3697
 1833 |    3 |    3 | O       | 0.3958
 1834 |    3 |    3 | O       | 0.3847
 1835 |    3 |    3 | O       | 0.3778
 1836 |    3 |    3 | O       | 0.3695
 1837 |    3 |    3 | O       | 0.3762
 1838 |    3 |    3 | O       | 0.4575
 1839 |    3 |    3 | O       | 0.4094
 1840 |    3 |    1 | X       | 0.4337
 1841 |    3 |    3 | O       | 0.4081
 1842 |    3 |    1 | X       | 0.4282
 1843 |    3 |    3 | O       | 0.3860
 1844 |    3 |    1 | X       | 0.3704
 1845 |    3 |    1 | X       | 0.4435
 1846 |    3 |    3 | O       | 0.3719
 1847 |    3 |    3 | O       | 0.4151
 1848 |    3 |    3 | O       | 0.4639
 1849 |    3 |    3 | O       | 0.3857
 1850 |    3 |    3 | O       | 0.4267
 1851 |    3 |    1 | X       | 0.4243
 1852 |    3 |    3 | O       | 0.3656
 1853 |    3 |    3 | O       | 0.3927
 1854 |    3 |    3 | O       | 0.4227
 1855 |    3 |    3 | O       | 0.4050
 1856 |    3 |    3 | O       | 0.3880
 1857 |    3 |    3 | O       | 0.3822
 1858 |    3 |    1 | X       | 0.4281
 1859 |    3 |    3 | O       | 0.3709
 1860 |    3 |    3 | O       | 0.3749
 1861 |    3 |    3 | O       | 0.3750
 1862 |    3 |    3 | O       | 0.3925
 1863 |    3 |    3 | O       | 0.4442
 1864 |    3 |    3 | O       | 0.3961
 1865 |    3 |    3 | O       | 0.3785
 1866 |    3 |    1 | X       | 0.3811
 1867 |    3 |    3 | O       | 0.3853
 1868 |    3 |    3 | O       | 0.3649
 1869 |    3 |    3 | O       | 0.4005
 1870 |    3 |    3 | O       | 0.3724
 1871 |    3 |    3 | O       | 0.3824
 1872 |    3 |    3 | O       | 0.4433
 1873 |    3 |    3 | O       | 0.3834
 1874 |    3 |    3 | O       | 0.4249
 1875 |    3 |    3 | O       | 0.4404
 1876 |    3 |    3 | O       | 0.3747
 1877 |    3 |    3 | O       | 0.4031
 1878 |    3 |    3 | O       | 0.4613
 1879 |    3 |    3 | O       | 0.3875
 1880 |    3 |    1 | X       | 0.3986
 1881 |    3 |    1 | X       | 0.3995
 1882 |    3 |    3 | O       | 0.3825
 1883 |    3 |    1 | X       | 0.4048
 1884 |    3 |    3 | O       | 0.3927
 1885 |    3 |    3 | O       | 0.3838
 1886 |    3 |    3 | O       | 0.4165
 1887 |    3 |    3 | O       | 0.3866
 1888 |    3 |    3 | O       | 0.3680
 1889 |    3 |    3 | O       | 0.3741
 1890 |    3 |    1 | X       | 0.4293
 1891 |    3 |    3 | O       | 0.3755
 1892 |    3 |    3 | O       | 0.3780
 1893 |    3 |    3 | O       | 0.3778
 1894 |    3 |    3 | O       | 0.3906
 1895 |    3 |    3 | O       | 0.4107
 1896 |    3 |    3 | O       | 0.3759
 1897 |    3 |    1 | X       | 0.3823
 1898 |    3 |    3 | O       | 0.4036
 1899 |    3 |    3 | O       | 0.3659
 1900 |    3 |    3 | O       | 0.4477
 1901 |    3 |    3 | O       | 0.3758
 1902 |    3 |    3 | O       | 0.3888
 1903 |    3 |    3 | O       | 0.3647
 1904 |    3 |    3 | O       | 0.3996
 1905 |    3 |    3 | O       | 0.4443
 1906 |    3 |    3 | O       | 0.3689
 1907 |    3 |    3 | O       | 0.4132
 1908 |    3 |    3 | O       | 0.3785
 1909 |    3 |    1 | X       | 0.4157
 1910 |    3 |    3 | O       | 0.3731
 1911 |    3 |    1 | X       | 0.4399
 1912 |    3 |    3 | O       | 0.3709
 1913 |    3 |    3 | O       | 0.3782
 1914 |    3 |    3 | O       | 0.4162
 1915 |    3 |    3 | O       | 0.3719
 1916 |    3 |    3 | O       | 0.3814
 1917 |    3 |    3 | O       | 0.4146
 1918 |    3 |    3 | O       | 0.4469
 1919 |    3 |    3 | O       | 0.4025
 1920 |    3 |    3 | O       | 0.3905
 1921 |    3 |    1 | X       | 0.3850
 1922 |    3 |    3 | O       | 0.3690
 1923 |    3 |    3 | O       | 0.3969
 1924 |    3 |    3 | O       | 0.4102
 1925 |    3 |    3 | O       | 0.3738
 1926 |    3 |    3 | O       | 0.3990
 1927 |    3 |    3 | O       | 0.4163
 1928 |    3 |    1 | X       | 0.4031
 1929 |    3 |    3 | O       | 0.3794
 1930 |    3 |    1 | X       | 0.3664
 1931 |    3 |    3 | O       | 0.3722
 1932 |    3 |    3 | O       | 0.3886
 1933 |    3 |    3 | O       | 0.3761
 1934 |    3 |    3 | O       | 0.3800
 1935 |    3 |    3 | O       | 0.3899
 1936 |    3 |    1 | X       | 0.4116
 1937 |    3 |    3 | O       | 0.3743
